Module,Path,baseline,node22,node20,node18,bun,deno,workerd,wranglerV3,wranglerUnenv
path/win32,posix.posix.win32,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.relative,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.resolve,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.sep,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.toNamespacedPath,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.*self*,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/win32,posix.win32.basename,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.delimiter,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.dirname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.extname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.format,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.isAbsolute,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.join,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
path/win32,posix.win32.normalize,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.parse,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.posix,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.relative,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.resolve,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.sep,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.toNamespacedPath,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,posix.win32.win32,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,relative,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/win32,resolve,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/win32,sep,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/win32,toNamespacedPath,supported,supported,supported,supported,supported,supported,unsupported,unsupported,supported
path/win32,win32.*self*,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/win32,win32.basename,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.delimiter,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.dirname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.extname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.format,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.isAbsolute,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.join,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
path/win32,win32.normalize,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.parse,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.posix.*self*,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.posix._makeLong,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,unsupported
path/win32,win32.posix.basename,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.posix.delimiter,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.posix.dirname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.posix.extname,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.posix.format,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.posix.isAbsolute,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.posix.join,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.posix.matchesGlob,supported,supported,supported,unsupported,unsupported,unsupported,unsupported,unsupported,unsupported
path/win32,win32.posix.normalize,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.posix.parse,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
path/win32,win32.posix.posix,supported,supported,supported,supported,supported,unsupported,unsupported,unsupported,supported
